Event,ParticleID,px,py,pz,E,vx,vy,vz
236,211,-6.6482527079821524e-02,-3.3590576557811273e-02,4.9974965694695168e+00,5.0000000000000000e+00,0,0,0
237,211,2.1600911037469347e-02,4.1152589879338050e-02,4.9978355395199401e+00,5.0000000000000000e+00,0,0,0
238,211,-6.6294855968277999e-02,-9.6595159282667053e-03,4.9976026153471000e+00,5.0000000000000000e+00,0,0,0
239,211,7.8305261746048682e-02,6.9626593276831752e-03,4.9974333434732241e+00,5.0000000000000000e+00,0,0,0
240,211,-2.5616402209174001e-02,-4.2039882811615227e-02,4.9978091863626641e+00,5.0000000000000000e+00,0,0,0
241,211,2.4293516792081936e-02,-2.6567633063653288e-02,4.9979219882882591e+00,5.0000000000000000e+00,0,0,0
242,211,5.5221991289197509e-03,4.1068960040881591e-02,4.9978798565929869e+00,5.0000000000000000e+00,0,0,0
243,211,-2.5130115389481490e-02,1.5751130809545055e-02,4.9979636447536038e+00,5.0000000000000000e+00,0,0,0
244,211,-8.5994419901478894e-02,4.3135937370331466e-02,4.9971256203694727e+00,5.0000000000000000e+00,0,0,0
245,211,4.1361846488076642e-02,6.4685001347653120e-03,4.9978763061185401e+00,5.0000000000000000e+00,0,0,0
246,211,6.6754072877564630e-02,7.1163248637513110e-02,4.9970991485958738e+00,5.0000000000000000e+00,0,0,0
247,211,-4.3025686654263519e-02,8.5238965251042652e-03,4.9978591765450888e+00,5.0000000000000000e+00,0,0,0
248,211,-5.4570276484133175e-03,5.2221338246053219e-02,4.9977758420902623e+00,5.0000000000000000e+00,0,0,0
249,211,-4.8562080557163552e-02,-7.9256994236804351e-02,4.9971872356653302e+00,5.0000000000000000e+00,0,0,0
250,211,5.4448143626732136e-03,5.6092316060516477e-02,4.9977339086005292e+00,5.0000000000000000e+00,0,0,0
251,211,1.0461960043896433e-02,-8.8765779151642785e-02,4.9972523849555204e+00,5.0000000000000000e+00,0,0,0
252,211,-2.4622346450210365e-02,3.7686783683020114e-02,4.9978489034274451e+00,5.0000000000000000e+00,0,0,0
253,211,-1.6769545990535328e-02,-8.7795989438102170e-02,4.9972523311982009e+00,5.0000000000000000e+00,0,0,0
254,211,2.9565550888052759e-02,-5.6320645843646600e-03,4.9979610215716166e+00,5.0000000000000000e+00,0,0,0
255,211,-1.5474216947844342e-02,-7.9707917234966952e-02,4.9973920610294238e+00,5.0000000000000000e+00,0,0,0
256,211,3.5228004459279330e-02,-1.2366313319930071e-02,4.9979121918153675e+00,5.0000000000000000e+00,0,0,0
257,211,-2.8065409105220571e-02,4.2174585417462272e-03,4.9979710644375688e+00,5.0000000000000000e+00,0,0,0
258,211,-8.7006575146365162e-03,9.7407507325275047e-02,4.9970947850901810e+00,5.0000000000000000e+00,0,0,0
259,211,-6.0529719874392082e-02,7.1391372335810430e-02,4.9971751660381027e+00,5.0000000000000000e+00,0,0,0
260,211,-1.6789165964692494e-02,-5.2685089856222618e-02,4.9977457538687426e+00,5.0000000000000000e+00,0,0,0
261,211,-3.8942570525815637e-02,-8.4435732595174340e-02,4.9971866383358101e+00,5.0000000000000000e+00,0,0,0
262,211,8.0997834321541701e-02,-2.5949475048753869e-02,4.9973279050588530e+00,5.0000000000000000e+00,0,0,0
263,211,2.1740094694083136e-02,8.0508200746611691e-02,4.9973559021741920e+00,5.0000000000000000e+00,0,0,0
264,211,-4.1647156492481241e-02,9.3550843704011122e-03,4.9978693672256496e+00,5.0000000000000000e+00,0,0,0
265,211,-3.1425508272106911e-02,1.5885519443496803e-02,4.9979276007963387e+00,5.0000000000000000e+00,0,0,0
266,211,2.6789049174982222e-02,4.0669406735580248e-02,4.9978143784358453e+00,5.0000000000000000e+00,0,0,0
267,211,4.7683191706011659e-02,-3.4864388121576641e-02,4.9977025724596329e+00,5.0000000000000000e+00,0,0,0
268,211,-4.9236089483603016e-02,5.5320093317473833e-02,4.9975029474596315e+00,5.0000000000000000e+00,0,0,0
269,211,-1.5181977440468612e-02,7.3665855710634859e-02,4.9974856742529452e+00,5.0000000000000000e+00,0,0,0
270,211,3.6612089619961430e-02,-6.3640112720606518e-02,4.9975123517652822e+00,5.0000000000000000e+00,0,0,0
271,211,7.1533665529005447e-02,-1.5606492250145527e-02,4.9975153413667099e+00,5.0000000000000000e+00,0,0,0
272,211,6.0225154213564759e-02,-7.1561097246898173e-02,4.9971764182646954e+00,5.0000000000000000e+00,0,0,0
273,211,8.3430055757155940e-04,-6.6738771244331974e-02,4.9976059724087269e+00,5.0000000000000000e+00,0,0,0
274,211,4.7898693566606414e-02,2.2565897028730124e-02,4.9977711742881841e+00,5.0000000000000000e+00,0,0,0
275,211,-3.0485852291048637e-02,7.2671997192316215e-03,4.9979533827075988e+00,5.0000000000000000e+00,0,0,0
276,211,4.5134609616232077e-03,5.1260775926704479e-02,4.9977867278047725e+00,5.0000000000000000e+00,0,0,0
277,211,-8.9647558340021458e-02,-2.3110372680906249e-02,4.9971941568302327e+00,5.0000000000000000e+00,0,0,0
278,211,-6.5757231788656487e-02,6.4592578207942938e-02,4.9972016169460218e+00,5.0000000000000000e+00,0,0,0
279,211,1.0503524943399425e-02,-7.0453604539587947e-02,4.9975440148808232e+00,5.0000000000000000e+00,0,0,0
280,211,-3.9581598559067260e-02,1.5841895000003312e-02,4.9978698008770008e+00,5.0000000000000000e+00,0,0,0
281,211,-1.1157138958985695e-02,-3.5633521376886738e-02,4.9979121626439706e+00,5.0000000000000000e+00,0,0,0
282,211,-2.6952266424209361e-02,-1.0075182738521439e-02,4.9979688155417081e+00,5.0000000000000000e+00,0,0,0
283,211,-3.4214456268939923e-02,4.5254429670883868e-02,4.9977296468173806e+00,5.0000000000000000e+00,0,0,0
284,211,-4.0062953372223188e-02,-7.6110473222471192e-02,4.9973115142777464e+00,5.0000000000000000e+00,0,0,0
285,211,2.9221783214090434e-02,6.2932147764893351e-02,4.9975699942335456e+00,5.0000000000000000e+00,0,0,0
286,211,-5.4590396875202167e-02,6.8407752187559262e-02,4.9972853113575226e+00,5.0000000000000000e+00,0,0,0
287,211,-3.2815245430611338e-02,-9.3910962266593442e-02,4.9970615471428292e+00,5.0000000000000000e+00,0,0,0
288,211,-6.2558157229272909e-02,-6.6990911677172305e-02,4.9972111131927113e+00,5.0000000000000000e+00,0,0,0
289,211,1.5598558085278257e-02,-8.5122877380264861e-02,4.9973023718634595e+00,5.0000000000000000e+00,0,0,0
290,211,-7.7740918032386280e-02,-1.3650622541275378e-02,4.9974283611941566e+00,5.0000000000000000e+00,0,0,0
291,211,-2.8691012347694243e-02,6.6890838453047941e-02,4.9975216514429937e+00,5.0000000000000000e+00,0,0,0
292,211,2.7760830430196313e-02,-8.5303898837759601e-02,4.9972465214592825e+00,5.0000000000000000e+00,0,0,0
293,211,5.0002004799959893e-02,2.8002621065056927e-02,4.9977230683411689e+00,5.0000000000000000e+00,0,0,0
294,211,-9.4971924740530650e-02,2.1897021155068669e-02,4.9971012666420531e+00,5.0000000000000000e+00,0,0,0
295,211,3.1151967646850527e-02,-1.0581971793611348e-03,4.9979544465941723e+00,5.0000000000000000e+00,0,0,0
296,211,-3.9720342610866221e-03,-3.4879755008964487e-02,4.9979283549020925e+00,5.0000000000000000e+00,0,0,0
297,211,-2.6095066954907594e-02,2.6201979141574024e-02,4.9979148370965341e+00,5.0000000000000000e+00,0,0,0
298,211,5.1309472619186829e-02,2.7963214142945853e-02,4.9977100367842802e+00,5.0000000000000000e+00,0,0,0
299,211,5.3817927554216473e-02,5.8534470893041375e-02,4.9974190900394815e+00,5.0000000000000000e+00,0,0,0
300,211,-2.5680167894226152e-02,-5.4290878914448955e-02,4.9976907912098385e+00,5.0000000000000000e+00,0,0,0
301,211,4.3911345691384086e-02,2.6176349684553121e-02,4.9977901924287265e+00,5.0000000000000000e+00,0,0,0
302,211,7.9293937902444447e-02,3.5314960408437207e-02,4.9972978238327235e+00,5.0000000000000000e+00,0,0,0
303,211,-6.9837179010524442e-02,4.5774104203682595e-02,4.9973540713974032e+00,5.0000000000000000e+00,0,0,0
304,211,-5.2726690496447494e-02,-6.9346009849988125e-03,4.9977687043838337e+00,5.0000000000000000e+00,0,0,0
305,211,1.0103482807224335e-02,-7.4487374346397253e-02,4.9974863447335336e+00,5.0000000000000000e+00,0,0,0
306,211,1.1199430418178424e-02,3.7455144175345984e-02,4.9978987484775148e+00,5.0000000000000000e+00,0,0,0
307,211,-6.7444854722343225e-02,-5.0447487002158176e-02,4.9973419392439666e+00,5.0000000000000000e+00,0,0,0
308,211,-5.8260795389322752e-02,6.7838364414924524e-02,4.9972516297595133e+00,5.0000000000000000e+00,0,0,0
309,211,2.8165483723949766e-02,8.0425131587093593e-02,4.9973251564047532e+00,5.0000000000000000e+00,0,0,0
310,211,6.3915755097277704e-02,-7.5755864142811519e-02,4.9970687448141353e+00,5.0000000000000000e+00,0,0,0
311,211,2.7813082355880391e-02,-6.3705497734191749e-02,4.9975682343624186e+00,5.0000000000000000e+00,0,0,0
312,211,-4.3817140179817611e-03,-8.2419677282894246e-02,4.9973701096155416e+00,5.0000000000000000e+00,0,0,0
313,211,-4.5953397122100365e-02,-6.2016370972251380e-03,4.9978365359513557e+00,5.0000000000000000e+00,0,0,0
314,211,-5.1933908469361488e-02,5.6221365062112533e-02,4.9974655819086582e+00,5.0000000000000000e+00,0,0,0
315,211,2.7839923218136012e-02,-2.4726248929168738e-02,4.9979129410574066e+00,5.0000000000000000e+00,0,0,0
316,211,1.5792379517660719e-02,-3.5886860410198652e-02,4.9978978530077089e+00,5.0000000000000000e+00,0,0,0
317,211,1.9682527421848200e-02,2.4216588526650339e-02,4.9979542184832404e+00,5.0000000000000000e+00,0,0,0
318,211,-5.6793142999560467e-02,4.6877381396480150e-02,4.9975091060569001e+00,5.0000000000000000e+00,0,0,0
319,211,-1.3076307908901796e-02,8.9229929545778242e-02,4.9972379616088647e+00,5.0000000000000000e+00,0,0,0
320,211,-8.2248764426601506e-02,1.5896336803700974e-02,4.9973495637514205e+00,5.0000000000000000e+00,0,0,0
321,211,1.3757916995294250e-02,4.2629768846025519e-02,4.9978509019005442e+00,5.0000000000000000e+00,0,0,0
322,211,7.5992855931331149e-02,-1.1692195704174714e-02,4.9974602142995606e+00,5.0000000000000000e+00,0,0,0
323,211,9.0778147159210152e-03,4.7583714765138375e-02,4.9978168832470367e+00,5.0000000000000000e+00,0,0,0
324,211,-7.0298370150577013e-03,-3.7695299816281960e-02,4.9979045469939996e+00,5.0000000000000000e+00,0,0,0
325,211,-1.5262299342000943e-02,3.5544268424657952e-02,4.9979019480478959e+00,5.0000000000000000e+00,0,0,0
326,211,-4.7276175697130329e-02,2.0676837843872160e-02,4.9977852741677715e+00,5.0000000000000000e+00,0,0,0
327,211,-5.1017488448313886e-02,2.7666934554460398e-02,4.9977146748993970e+00,5.0000000000000000e+00,0,0,0
328,211,-2.7106743553094372e-02,3.7463270510425375e-02,4.9978377267490997e+00,5.0000000000000000e+00,0,0,0
329,211,-5.1274558649030556e-02,-1.2148464112411043e-02,4.9977738593853012e+00,5.0000000000000000e+00,0,0,0
330,211,-1.8941002967508714e-02,-4.9434762234768219e-02,4.9977712690547751e+00,5.0000000000000000e+00,0,0,0
331,211,8.5809151465219169e-02,1.7314057282438521e-02,4.9972849856742450e+00,5.0000000000000000e+00,0,0,0
332,211,3.9223828030861191e-02,5.4193636828140240e-02,4.9976039014853857e+00,5.0000000000000000e+00,0,0,0
333,211,8.1239836708116159e-02,5.3512664529641908e-02,4.9971048316766957e+00,5.0000000000000000e+00,0,0,0
334,211,-1.0517685672170185e-02,4.6252961845413061e-02,4.9978265533038089e+00,5.0000000000000000e+00,0,0,0
335,211,-9.9744241592877834e-03,8.0637872318308892e-02,4.9973911453388018e+00,5.0000000000000000e+00,0,0,0
336,211,-2.3605933845101439e-02,-8.9451500697298014e-02,4.9971953537969975e+00,5.0000000000000000e+00,0,0,0
337,211,6.7265533338390596e-02,-3.8778024860921051e-02,4.9974485317922568e+00,5.0000000000000000e+00,0,0,0
338,211,-2.5069316063456464e-02,-3.7593692630582078e-02,4.9978473825004404e+00,5.0000000000000000e+00,0,0,0
339,211,-2.9779345312831409e-02,2.2828646937561137e-02,4.9979107893770713e+00,5.0000000000000000e+00,0,0,0
340,211,5.3871833427011219e-02,5.0883184211485667e-02,4.9975022703574341e+00,5.0000000000000000e+00,0,0,0
341,211,-9.5619078657690662e-02,-1.6276831249245765e-02,4.9971103921827797e+00,5.0000000000000000e+00,0,0,0
342,211,7.0736026446776623e-02,-5.8970864264480796e-02,4.9972031244317474e+00,5.0000000000000000e+00,0,0,0
343,211,-2.6656069433130505e-02,3.1964949284872854e-02,4.9978783409642524e+00,5.0000000000000000e+00,0,0,0
344,211,-2.9050819085518959e-02,-8.4995644869385219e-03,4.9979599860757178e+00,5.0000000000000000e+00,0,0,0
345,211,-4.1210020208261571e-03,6.3241956522515658e-02,4.9976498164014602e+00,5.0000000000000000e+00,0,0,0
346,211,-6.4485884368140456e-02,-2.7270902026840849e-02,4.9975612136040812e+00,5.0000000000000000e+00,0,0,0
347,211,2.2390323947268802e-02,-1.8424244205201862e-02,4.9979675304786646e+00,5.0000000000000000e+00,0,0,0
348,211,5.0894708550116158e-02,4.7450971056451508e-03,4.9977902544819797e+00,5.0000000000000000e+00,0,0,0
349,211,-8.1252673405605311e-02,5.2610885224039228e-02,4.9971141985070124e+00,5.0000000000000000e+00,0,0,0
350,211,5.7013240193973060e-02,-6.4565370909540606e-02,4.9973093778974595e+00,5.0000000000000000e+00,0,0,0
351,211,-1.0451764595984223e-02,3.1313304449930801e-02,4.9979426219876970e+00,5.0000000000000000e+00,0,0,0
352,211,-7.0265714876100199e-02,5.7548017476401217e-02,4.9972263476950376e+00,5.0000000000000000e+00,0,0,0
353,211,-1.4264594699045089e-02,8.0165727344662763e-02,4.9973883371814694e+00,5.0000000000000000e+00,0,0,0
354,211,-6.9603658307978447e-02,-6.4773319936425502e-02,4.9971471824306475e+00,5.0000000000000000e+00,0,0,0
355,211,1.6651260396834788e-02,-3.7201760124454974e-02,4.9978854508352661e+00,5.0000000000000000e+00,0,0,0
356,211,4.4039863993722360e-02,-3.8462439018876318e-02,4.9977096100377949e+00,5.0000000000000000e+00,0,0,0
357,211,-1.8462758645985768e-02,-7.4718589960361653e-02,4.9974590017285294e+00,5.0000000000000000e+00,0,0,0
358,211,-3.4275393634871726e-02,2.4796043668430884e-02,4.9978726042897055e+00,5.0000000000000000e+00,0,0,0
359,211,-3.0127986313251674e-02,-5.8874377999641167e-02,4.9976140634462620e+00,5.0000000000000000e+00,0,0,0
360,211,2.6766820467252078e-02,8.6463787159310277e-03,4.9979724881752974e+00,5.0000000000000000e+00,0,0,0
361,211,6.4311117518971950e-02,4.5716228708251025e-02,4.9974287710477832e+00,5.0000000000000000e+00,0,0,0
362,211,-2.9131086561303334e-02,3.0054281708391108e-02,4.9978763825295589e+00,5.0000000000000000e+00,0,0,0
363,211,2.1538733469618716e-02,-6.7714481744247629e-02,4.9975465027373813e+00,5.0000000000000000e+00,0,0,0
364,211,-4.3241425323123334e-02,-4.6253766711817496e-02,4.9976505463368470e+00,5.0000000000000000e+00,0,0,0
365,211,-3.7326219530421818e-02,2.4502376811242736e-02,4.9978521988916560e+00,5.0000000000000000e+00,0,0,0
366,211,6.4912287582607087e-02,8.3280262367266909e-03,4.9976231604633607e+00,5.0000000000000000e+00,0,0,0
367,211,-2.4645404736640779e-02,4.8162656135480188e-02,4.9977588154771277e+00,5.0000000000000000e+00,0,0,0
368,211,1.3348101606620234e-02,5.4974535212322852e-02,4.9977314697532202e+00,5.0000000000000000e+00,0,0,0
369,211,-7.2195784714327938e-03,5.1527927691354676e-02,4.9977808040623914e+00,5.0000000000000000e+00,0,0,0
370,211,-2.9018429669514425e-02,1.5166891312207951e-02,4.9979443885709092e+00,5.0000000000000000e+00,0,0,0
371,211,2.1974869472836667e-03,-8.2367308546065721e-02,4.9973724108409199e+00,5.0000000000000000e+00,0,0,0
372,211,9.0589409987752931e-02,2.3909860383989952e-02,4.9971734102865080e+00,5.0000000000000000e+00,0,0,0
373,211,-3.1452103918611522e-02,-4.8674159608987334e-02,4.9977156588230836e+00,5.0000000000000000e+00,0,0,0
374,211,7.5635301371803415e-03,6.9293209526818597e-02,4.9975655532694452e+00,5.0000000000000000e+00,0,0,0
375,211,7.8264498476196515e-02,9.1406894697521474e-03,4.9974304728704615e+00,5.0000000000000000e+00,0,0,0
376,211,7.1694336015883639e-02,-2.7485913075669492e-02,4.9974618219517826e+00,5.0000000000000000e+00,0,0,0
377,211,3.8127230810932396e-02,5.3454516368743273e-02,4.9976203481307451e+00,5.0000000000000000e+00,0,0,0
378,211,8.5620759919635858e-02,2.3834597124555014e-03,4.9973176424648633e+00,5.0000000000000000e+00,0,0,0
379,211,3.9390980644350019e-03,8.2114513070762743e-02,4.9973755017358448e+00,5.0000000000000000e+00,0,0,0
380,211,-6.6864104639762648e-03,-5.7245509316854765e-02,4.9977193257202988e+00,5.0000000000000000e+00,0,0,0
381,211,-7.1174380494918574e-02,6.4396742999796849e-02,4.9971299244818699e+00,5.0000000000000000e+00,0,0,0
382,211,2.8889275717413673e-02,8.7759203793538153e-03,4.9979604448284718e+00,5.0000000000000000e+00,0,0,0
383,211,-6.7706253197494709e-02,1.0116282198984278e-02,4.9975827896306457e+00,5.0000000000000000e+00,0,0,0
384,211,8.5343387756879274e-02,2.1743774321247897e-02,4.9972756507465590e+00,5.0000000000000000e+00,0,0,0
385,211,-2.8848259375834618e-02,-3.6279419084890838e-02,4.9978367116965554e+00,5.0000000000000000e+00,0,0,0
386,211,-4.9175348754875496e-02,2.0139387482817704e-02,4.9977691428523032e+00,5.0000000000000000e+00,0,0,0
387,211,1.8897097257968506e-02,4.5793842684472681e-02,4.9978061225689228e+00,5.0000000000000000e+00,0,0,0
388,211,8.9302972775249664e-02,-3.7200631290159117e-02,4.9971152985682767e+00,5.0000000000000000e+00,0,0,0
389,211,2.1570729630879994e-02,6.1127209887308610e-02,4.9976312772086917e+00,5.0000000000000000e+00,0,0,0
390,211,-3.0159847170418613e-02,3.2588156732516013e-02,4.9978544007163146e+00,5.0000000000000000e+00,0,0,0
391,211,1.0726033881367274e-02,-4.4661147973718021e-02,4.9978405886101287e+00,5.0000000000000000e+00,0,0,0
392,211,-9.7975027102141874e-03,4.7296050810456562e-02,4.9978182547606087e+00,5.0000000000000000e+00,0,0,0
393,211,-3.8765683135081060e-02,6.2638941712138643e-02,4.9975087593612333e+00,5.0000000000000000e+00,0,0,0
394,211,-9.4106202255919202e-02,1.8813056583945165e-02,4.9971302070987633e+00,5.0000000000000000e+00,0,0,0
395,211,6.9332667451898172e-02,-1.0148732354709526e-02,4.9975604248028453e+00,5.0000000000000000e+00,0,0,0
396,211,3.5018826546505316e-02,9.0793981748226574e-02,4.9971041964087162e+00,5.0000000000000000e+00,0,0,0
397,211,-1.1815591649680154e-02,-8.3411449522661552e-02,4.9973416069929115e+00,5.0000000000000000e+00,0,0,0
398,211,-7.3728089180838726e-03,5.8011909629483653e-02,4.9977095228844384e+00,5.0000000000000000e+00,0,0,0
399,211,2.7727909793364949e-02,7.2906261346037157e-02,4.9974429516678862e+00,5.0000000000000000e+00,0,0,0
400,211,-4.9560453778873088e-02,-1.1209656015067994e-02,4.9977933450807317e+00,5.0000000000000000e+00,0,0,0
401,211,8.2239921671090274e-02,8.0831049077438426e-03,4.9973684548768844e+00,5.0000000000000000e+00,0,0,0
402,211,-9.5030684147294167e-02,1.8917483974905714e-02,4.9971123174259899e+00,5.0000000000000000e+00,0,0,0
403,211,9.0629293738812441e-02,-4.1693916499759148e-02,4.9970559496110623e+00,5.0000000000000000e+00,0,0,0
404,211,6.9899228903306507e-02,-6.9039659208036799e-02,4.9970859346578340e+00,5.0000000000000000e+00,0,0,0
405,211,-1.5703138381100681e-02,3.7632270883717484e-02,4.9978852966762970e+00,5.0000000000000000e+00,0,0,0
406,211,3.7225479710663589e-02,4.1114236051291823e-02,4.9977439008370794e+00,5.0000000000000000e+00,0,0,0
407,211,3.3228927582401452e-03,7.0651250359806142e-02,4.9975511577477931e+00,5.0000000000000000e+00,0,0,0
408,211,-5.4952702751885907e-03,-9.3558202453767322e-02,4.9971728887300086e+00,5.0000000000000000e+00,0,0,0
409,211,-6.3934276107751223e-02,-8.4331074740836461e-03,4.9976355915709680e+00,5.0000000000000000e+00,0,0,0
410,211,-4.3221248782871445e-02,-6.0828320705763978e-03,4.9978610562827424e+00,5.0000000000000000e+00,0,0,0
411,211,4.5794963942571057e-02,6.7719540058107541e-02,4.9973830251714562e+00,5.0000000000000000e+00,0,0,0
412,211,-4.4579844938599671e-02,-5.8974148919001851e-02,4.9975048676599130e+00,5.0000000000000000e+00,0,0,0
413,211,6.8713501604054955e-02,2.6693913689203676e-02,4.9975079894652756e+00,5.0000000000000000e+00,0,0,0
414,211,-2.5902798693285770e-02,-4.6597818764369643e-02,4.9977672918420533e+00,5.0000000000000000e+00,0,0,0
415,211,-3.3029288381683002e-02,5.3646976731066033e-02,4.9976545782093238e+00,5.0000000000000000e+00,0,0,0
416,211,1.8080838679490702e-02,-9.2022204517061612e-02,4.9971717213088107e+00,5.0000000000000000e+00,0,0,0
417,211,4.0525526251079975e-02,5.2060423456285702e-03,4.9978846319163033e+00,5.0000000000000000e+00,0,0,0
418,211,-5.6204454639059834e-02,5.2282006537781506e-02,4.9974621425450643e+00,5.0000000000000000e+00,0,0,0
419,211,2.7974565426102903e-03,-5.4137292263071256e-02,4.9977576514796427e+00,5.0000000000000000e+00,0,0,0
420,211,-3.0929757343585284e-03,-3.4007316945158989e-02,4.9979349886723519e+00,5.0000000000000000e+00,0,0,0
421,211,-8.4419037524511159e-03,3.6618949872220787e-02,4.9979103635290709e+00,5.0000000000000000e+00,0,0,0
422,211,2.3143499558434491e-02,-5.2778931196918087e-02,4.9977193776711690e+00,5.0000000000000000e+00,0,0,0
423,211,-5.0563866085885742e-02,-5.7015136851109725e-02,4.9974706387047734e+00,5.0000000000000000e+00,0,0,0
424,211,1.4799840004474648e-02,7.0848530528127451e-02,4.9975275552574843e+00,5.0000000000000000e+00,0,0,0
425,211,-1.9866063921535847e-02,-2.1117144723877129e-02,4.9979675489945885e+00,5.0000000000000000e+00,0,0,0
426,211,-1.6232948753539617e-02,5.4999953998754222e-02,4.9977226525223362e+00,5.0000000000000000e+00,0,0,0
427,211,-3.0314801488768223e-02,9.3860004437452457e-03,4.9979508932067711e+00,5.0000000000000000e+00,0,0,0
428,211,5.6120309756715704e-02,5.5242491448545344e-02,4.9974312394540616e+00,5.0000000000000000e+00,0,0,0
429,211,-2.3690172538183715e-02,3.5273196136268628e-02,4.9978710259929118e+00,5.0000000000000000e+00,0,0,0
430,211,-4.1549013873919592e-02,-7.9299006683639355e-04,4.9978788766548607e+00,5.0000000000000000e+00,0,0,0
431,211,-4.8864756388058379e-02,8.7041172125511199e-02,4.9970547610605740e+00,5.0000000000000000e+00,0,0,0
432,211,6.4535223635227582e-02,-4.5205192752969400e-02,4.9974305308386739e+00,5.0000000000000000e+00,0,0,0
433,211,-6.1376957193777421e-02,3.4341829494323857e-02,4.9975567753625985e+00,5.0000000000000000e+00,0,0,0
434,211,-4.8647218445316527e-03,-3.1209966098970685e-02,4.9979518292594092e+00,5.0000000000000000e+00,0,0,0
435,211,-9.3894019970705969e-02,-1.4991739431543036e-02,4.9971471236959344e+00,5.0000000000000000e+00,0,0,0
436,211,-3.6875526688102449e-02,-2.5119718374749248e-02,4.9978524798537460e+00,5.0000000000000000e+00,0,0,0
437,211,1.4507095879374777e-02,-4.0944928197532635e-02,4.9978628704801453e+00,5.0000000000000000e+00,0,0,0
438,211,-3.0332283127181364e-02,9.2966055829534461e-02,4.9970949040581356e+00,5.0000000000000000e+00,0,0,0
439,211,-3.2630665155279404e-02,5.9538801474617334e-02,4.9975904780114275e+00,5.0000000000000000e+00,0,0,0
440,211,-6.7065184975483652e-02,1.2509877608038893e-02,4.9975860151703682e+00,5.0000000000000000e+00,0,0,0
441,211,7.9101439096231022e-03,-3.1662039796100334e-02,4.9979450937319507e+00,5.0000000000000000e+00,0,0,0
442,211,6.0964311486509049e-02,-3.4928212736019253e-02,4.9975577623255178e+00,5.0000000000000000e+00,0,0,0
443,211,1.4019447313590448e-02,3.4295697944670467e-02,4.9979143125207246e+00,5.0000000000000000e+00,0,0,0
444,211,-2.6273781040147676e-02,-4.1933475743840917e-02,4.9978066676435065e+00,5.0000000000000000e+00,0,0,0
445,211,7.1809146297017498e-02,1.1258076354242976e-02,4.9975230782183377e+00,5.0000000000000000e+00,0,0,0
446,211,3.4857555739937519e-02,-1.5223416255025244e-02,4.9979069032451333e+00,5.0000000000000000e+00,0,0,0
447,211,-5.1304882747575864e-03,4.3599216592119787e-02,4.9978588416943728e+00,5.0000000000000000e+00,0,0,0
448,211,-3.1322170161087411e-02,-9.1589477845786652e-02,4.9971142176564598e+00,5.0000000000000000e+00,0,0,0
449,211,7.4824097593282528e-03,5.4762301409121958e-02,4.9977460238580118e+00,5.0000000000000000e+00,0,0,0
450,211,-4.1427267967970513e-02,4.7368669550042888e-02,4.9976554708897014e+00,5.0000000000000000e+00,0,0,0
451,211,-2.5767959209421182e-02,8.2338686790379936e-02,4.9973069315418090e+00,5.0000000000000000e+00,0,0,0
452,211,-3.0863856031325815e-02,3.7193430626497277e-02,4.9978179524877762e+00,5.0000000000000000e+00,0,0,0
453,211,2.3592889762891762e-02,1.5641258364798773e-02,4.9979714826806880e+00,5.0000000000000000e+00,0,0,0
454,211,-1.3433175320981183e-02,-3.1412040559851355e-02,4.9979348783881390e+00,5.0000000000000000e+00,0,0,0
455,211,3.1364620672157117e-02,-1.3625399712422839e-02,4.9979346558506315e+00,5.0000000000000000e+00,0,0,0
456,211,-1.8793116515093272e-03,-3.6498690502281550e-02,4.9979180194236212e+00,5.0000000000000000e+00,0,0,0
457,211,-4.0341344603175587e-02,1.5865836429642462e-02,4.9978636502259635e+00,5.0000000000000000e+00,0,0,0
458,211,3.0104592506458677e-02,3.5555220557669291e-02,4.9978345065539251e+00,5.0000000000000000e+00,0,0,0
459,211,-2.6688451113051369e-02,7.6154070963748337e-03,4.9979745844943970e+00,5.0000000000000000e+00,0,0,0
460,211,6.3748815083530280e-02,-2.6929753917247036e-02,4.9975725199369947e+00,5.0000000000000000e+00,0,0,0
461,211,2.0950733439659253e-02,2.6026732156309199e-02,4.9979399647336304e+00,5.0000000000000000e+00,0,0,0
462,211,-3.0459866161229521e-02,-4.5326556163797237e-02,4.9977532867239223e+00,5.0000000000000000e+00,0,0,0
463,211,7.8574484269311032e-02,2.4432504592275209e-02,4.9973742423637990e+00,5.0000000000000000e+00,0,0,0
464,211,-1.7899570679089471e-03,4.2125977081763626e-02,4.9978737892436413e+00,5.0000000000000000e+00,0,0,0
465,211,5.4456970497363213e-02,-7.7703882279314879e-02,4.9971508642568487e+00,5.0000000000000000e+00,0,0,0
466,211,4.4863392163936658e-02,3.0469521855159040e-02,4.9977574070158166e+00,5.0000000000000000e+00,0,0,0
467,211,-5.2911655619944688e-02,7.5760758907842700e-03,4.9977658183305920e+00,5.0000000000000000e+00,0,0,0
468,211,-3.1441253396828774e-02,2.6901083801335074e-02,4.9978803501459641e+00,5.0000000000000000e+00,0,0,0
469,211,5.9606221860142132e-02,1.5694215661448605e-02,4.9976715583369744e+00,5.0000000000000000e+00,0,0,0
470,211,4.5050656874107350e-02,-2.7198447085305194e-02,4.9977745945461916e+00,5.0000000000000000e+00,0,0,0
471,211,-5.6446637600906770e-02,3.0484304530257703e-02,4.9976399129369913e+00,5.0000000000000000e+00,0,0,0
