Event,ParticleID,px,py,pz,E,vx,vy,vz
232,2212,-8.3864788835390849e-02,-1.8960768333194836e-02,4.9104228779682311e+00,5.0000000000000000e+00,0,0,0
233,2212,-6.8184415633253198e-02,-4.7914486553514275e-02,4.9104684849267750e+00,5.0000000000000000e+00,0,0,0
234,2212,-7.3555669926303163e-02,-7.4118576751030611e-03,4.9106191342643841e+00,5.0000000000000000e+00,0,0,0
235,2212,-8.8062673750046824e-02,1.1405670856817429e-02,4.9103727485986539e+00,5.0000000000000000e+00,0,0,0
236,2212,-6.5326928851876076e-02,-3.3006705690519070e-02,4.9106301636105973e+00,5.0000000000000000e+00,0,0,0
237,2212,2.1225444345492728e-02,4.0437276216804874e-02,4.9109632416889974e+00,5.0000000000000000e+00,0,0,0
238,2212,-6.5142519836607501e-02,-9.4916143760872332e-03,4.9107343662004235e+00,5.0000000000000000e+00,0,0,0
239,2212,7.6944160932237965e-02,6.8416344940272862e-03,4.9105680366075655e+00,5.0000000000000000e+00,0,0,0
240,2212,-2.5171138313538424e-02,-4.1309146237450287e-02,4.9109373466018820e+00,5.0000000000000000e+00,0,0,0
241,2212,2.3871247269718770e-02,-2.6105834888439507e-02,4.9110481878062000e+00,5.0000000000000000e+00,0,0,0
242,2212,5.4262123515206344e-03,4.0355100030869888e-02,4.9110067884433848e+00,5.0000000000000000e+00,0,0,0
243,2212,-2.4693304123608845e-02,1.5477344904418535e-02,4.9110891201995273e+00,5.0000000000000000e+00,0,0,0
244,2212,-8.4499666262947207e-02,4.2386149193265464e-02,4.9102656623419074e+00,5.0000000000000000e+00,0,0,0
245,2212,4.0642895530499691e-02,6.3560647683385072e-03,4.9110032996832285e+00,5.0000000000000000e+00,0,0,0
246,2212,6.5593754644883179e-02,6.9926290181923478e-02,4.9102396507002570e+00,5.0000000000000000e+00,0,0,0
247,2212,-4.2277814853390078e-02,8.3757342913225313e-03,4.9109864678557509e+00,5.0000000000000000e+00,0,0,0
248,2212,-5.3621736806514671e-03,5.1313627775516742e-02,4.9109045819190920e+00,5.0000000000000000e+00,0,0,0
249,2212,-4.7717975245555516e-02,-7.7879350423981655e-02,4.9103262066416731e+00,5.0000000000000000e+00,0,0,0
250,2212,5.3501726860497806e-03,5.5117320315197359e-02,4.9108633773166099e+00,5.0000000000000000e+00,0,0,0
251,2212,1.0280110420866202e-02,-8.7222853790717855e-02,4.9103902235079380e+00,5.0000000000000000e+00,0,0,0
252,2212,-2.4194361215961382e-02,3.7031712608649361e-02,4.9109763733052736e+00,5.0000000000000000e+00,0,0,0
253,2212,-1.6478058008936113e-02,-8.6269920946548367e-02,4.9103901706850266e+00,5.0000000000000000e+00,0,0,0
254,2212,2.9051642952912994e-02,-5.5341681273669910e-03,4.9110865426136474e+00,5.0000000000000000e+00,0,0,0
255,2212,-1.5205244355056127e-02,-7.8322435485764494e-02,4.9105274717345466e+00,5.0000000000000000e+00,0,0,0
256,2212,3.4615671846255754e-02,-1.2151362258554626e-02,4.9110385616154444e+00,5.0000000000000000e+00,0,0,0
257,2212,-2.7577576610682310e-02,4.1441507444745654e-03,4.9110964109146638e+00,5.0000000000000000e+00,0,0,0
258,2212,-8.5494228241470519e-03,9.5714371582728400e-02,4.9102353630409503e+00,5.0000000000000000e+00,0,0,0
259,2212,-5.9477593246580557e-02,7.0150448637726529e-02,4.9103143468085140e+00,5.0000000000000000e+00,0,0,0
260,2212,-1.6497336949014643e-02,-5.1769318462576604e-02,4.9108750166905599e+00,5.0000000000000000e+00,0,0,0
261,2212,-3.8265671384523338e-02,-8.2968072034601673e-02,4.9103256196949250e+00,5.0000000000000000e+00,0,0,0
262,2212,7.9589931254063356e-02,-2.5498421686319998e-02,4.9104644309220360e+00,5.0000000000000000e+00,0,0,0
263,2212,2.1362208714001709e-02,7.9108808482142592e-02,4.9104919413919612e+00,5.0000000000000000e+00,0,0,0
264,2212,-4.0923246280947095e-02,9.1924744427168675e-03,4.9109964814020639e+00,5.0000000000000000e+00,0,0,0
265,2212,-3.0879270587309972e-02,1.5609397597273100e-02,4.9110537027577541e+00,5.0000000000000000e+00,0,0,0
266,2212,2.6323402348444113e-02,3.9962491754764275e-02,4.9109424484265292e+00,5.0000000000000000e+00,0,0,0
267,2212,4.6854363226430974e-02,-3.4258375881949778e-02,4.9108325858600166e+00,5.0000000000000000e+00,0,0,0
268,2212,-4.8380268559559292e-02,5.4358520335588002e-02,4.9106364307385890e+00,5.0000000000000000e+00,0,0,0
269,2212,-1.4918084550147988e-02,7.2385396978717417e-02,4.9106194577745059e+00,5.0000000000000000e+00,0,0,0
270,2212,3.5975698860696077e-02,-6.2533921293829328e-02,4.9106456715787488e+00,5.0000000000000000e+00,0,0,0
271,2212,7.0290268492901348e-02,-1.5335220450157252e-02,4.9106486092149719e+00,5.0000000000000000e+00,0,0,0
272,2212,5.9178321541223995e-02,-7.0317223393110098e-02,4.9103155772689240e+00,5.0000000000000000e+00,0,0,0
273,2212,8.1979875855381096e-04,-6.5578718984395934e-02,4.9107376649096581e+00,5.0000000000000000e+00,0,0,0
274,2212,4.7066119237113568e-02,2.2173656965606612e-02,4.9108999952526755e+00,5.0000000000000000e+00,0,0,0
275,2212,-2.9955947691564257e-02,7.1408813693351631e-03,4.9110790365282426e+00,5.0000000000000000e+00,0,0,0
276,2212,4.4350080549987276e-03,5.0369761935120105e-02,4.9109152784182859e+00,5.0000000000000000e+00,0,0,0
277,2212,-8.8089305907273485e-02,-2.2708668550659374e-02,4.9103330075029969e+00,5.0000000000000000e+00,0,0,0
278,2212,-6.4614240631922407e-02,6.3469831041218852e-02,4.9103403379471731e+00,5.0000000000000000e+00,0,0,0
279,2212,1.0320952839947340e-02,-6.9228981106417828e-02,4.9106767843265189e+00,5.0000000000000000e+00,0,0,0
280,2212,-3.8893591842668100e-02,1.5566531433162332e-02,4.9109969075156945e+00,5.0000000000000000e+00,0,0,0
281,2212,-1.0963205747113876e-02,-3.5014140075253206e-02,4.9110385329511042e+00,5.0000000000000000e+00,0,0,0
282,2212,-2.6483782558042016e-02,-9.9000560724594958e-03,4.9110942011090746e+00,5.0000000000000000e+00,0,0,0
283,2212,-3.3619741134434993e-02,4.4467817894355485e-02,4.9108591896117089e+00,5.0000000000000000e+00,0,0,0
284,2212,-3.9366579754120244e-02,-7.4787522187857586e-02,4.9104483250452251e+00,5.0000000000000000e+00,0,0,0
285,2212,2.8713850643190039e-02,6.1838262173712438e-02,4.9107023121065456e+00,5.0000000000000000e+00,0,0,0
286,2212,-5.3641507465266226e-02,6.7218689727421996e-02,4.9104225775837440e+00,5.0000000000000000e+00,0,0,0
287,2212,-3.2244851356636392e-02,-9.2278603414625765e-02,4.9102027028350701e+00,5.0000000000000000e+00,0,0,0
288,2212,-6.1470772335631849e-02,-6.5826476716244253e-02,4.9103496691302535e+00,5.0000000000000000e+00,0,0,0
289,2212,1.5327424196817470e-02,-8.3643272879970407e-02,4.9104393415442384e+00,5.0000000000000000e+00,0,0,0
290,2212,-7.6389626632027571e-02,-1.3413347637448237e-02,4.9105631409303934e+00,5.0000000000000000e+00,0,0,0
291,2212,-2.8192305627548833e-02,6.5728142963309422e-02,4.9106548096096105e+00,5.0000000000000000e+00,0,0,0
292,2212,2.7278292117341393e-02,-8.3821147825371076e-02,4.9103844619308985e+00,5.0000000000000000e+00,0,0,0
293,2212,4.9132870748073175e-02,2.7515879951233811e-02,4.9108527254824654e+00,5.0000000000000000e+00,0,0,0
294,2212,-9.3321124255721213e-02,2.1516407481739133e-02,4.9102417319305900e+00,5.0000000000000000e+00,0,0,0
295,2212,3.0610484640849683e-02,-1.0398036128256990e-03,4.9110800819223561e+00,5.0000000000000000e+00,0,0,0
296,2212,-3.9029924247566150e-03,-3.4273475662345537e-02,4.9110544437556536e+00,5.0000000000000000e+00,0,0,0
297,2212,-2.5641482916277367e-02,2.5746536757016165e-02,4.9110411609163762e+00,5.0000000000000000e+00,0,0,0
298,2212,5.0417612182468506e-02,2.7477157999615903e-02,4.9108399204398916e+00,5.0000000000000000e+00,0,0,0
299,2212,5.2882465193727690e-02,5.7517025651278697e-02,4.9105540309267814e+00,5.0000000000000000e+00,0,0,0
300,2212,-2.5233795624467526e-02,-5.3347195720941404e-02,4.9108210093917180e+00,5.0000000000000000e+00,0,0,0
301,2212,4.3148079379218517e-02,2.5721352790809428e-02,4.9109186828202009e+00,5.0000000000000000e+00,0,0,0
302,2212,7.7915651935413374e-02,3.4701116328488872e-02,4.9104348725672997e+00,5.0000000000000000e+00,0,0,0
303,2212,-6.8623270276092996e-02,4.4978459452693270e-02,4.9104901424377054e+00,5.0000000000000000e+00,0,0,0
304,2212,-5.1810196001134963e-02,-6.8140638610090475e-03,4.9108975682801628e+00,5.0000000000000000e+00,0,0,0
305,2212,9.9278642298184609e-03,-7.3192635990623589e-02,4.9106201166008123e+00,5.0000000000000000e+00,0,0,0
306,2212,1.1004762096835785e-02,3.6804099455212166e-02,4.9110253519494762e+00,5.0000000000000000e+00,0,0,0
307,2212,-6.6272529330626370e-02,-4.9570609585720599e-02,4.9104782211651665e+00,5.0000000000000000e+00,0,0,0
308,2212,-5.7248107170811455e-02,6.6659199043992076e-02,4.9103894814387354e+00,5.0000000000000000e+00,0,0,0
309,2212,2.7675911733980971e-02,7.9027183229433570e-02,4.9104617300449984e+00,5.0000000000000000e+00,0,0,0
310,2212,6.2804772459094771e-02,-7.4439076917578631e-02,4.9102097753965683e+00,5.0000000000000000e+00,0,0,0
311,2212,2.7329635800884568e-02,-6.2598169786148711e-02,4.9107005828254700e+00,5.0000000000000000e+00,0,0,0
312,2212,-4.3055511346355244e-03,-8.0987059763683616e-02,4.9105059018797910e+00,5.0000000000000000e+00,0,0,0
313,2212,-4.5154635904455696e-02,-6.0938403398709895e-03,4.9109642208004578e+00,5.0000000000000000e+00,0,0,0
314,2212,-5.1031194098630384e-02,5.5244126189100885e-02,4.9105997146750280e+00,5.0000000000000000e+00,0,0,0
315,2212,2.7356010115699513e-02,-2.4296457663683619e-02,4.9110392978341704e+00,5.0000000000000000e+00,0,0,0
316,2212,1.5517876628146016e-02,-3.5263075573518793e-02,4.9110244720447129e+00,5.0000000000000000e+00,0,0,0
317,2212,1.9340406043356271e-02,2.3795656170172950e-02,4.9110798577764445e+00,5.0000000000000000e+00,0,0,0
318,2212,-5.5805965491537254e-02,4.6062559498879080e-02,4.9106424822872174e+00,5.0000000000000000e+00,0,0,0
319,2212,-1.2849015732877063e-02,8.7678936330087220e-02,4.9103760508676642e+00,5.0000000000000000e+00,0,0,0
320,2212,-8.0819117711939670e-02,1.5620026930294306e-02,4.9104857131435535e+00,5.0000000000000000e+00,0,0,0
321,2212,1.3518777100974438e-02,4.1888778882195714e-02,4.9109783370409454e+00,5.0000000000000000e+00,0,0,0
322,2212,7.4671949318600814e-02,-1.1488962144470925e-02,4.9105944403656263e+00,5.0000000000000000e+00,0,0,0
323,2212,8.9200242849595043e-03,4.6756615392161249e-02,4.9109449096991327e+00,5.0000000000000000e+00,0,0,0
324,2212,-6.9076444999086857e-03,-3.7040080714618340e-02,4.9110310496762404e+00,5.0000000000000000e+00,0,0,0
325,2212,-1.4997010297665829e-02,3.4926438516420022e-02,4.9110284959049757e+00,5.0000000000000000e+00,0,0,0
326,2212,-4.6454421963340278e-02,2.0317433377444374e-02,4.9109138500483800e+00,5.0000000000000000e+00,0,0,0
327,2212,-5.0130703275808111e-02,2.7186028338223603e-02,4.9108444779353650e+00,5.0000000000000000e+00,0,0,0
328,2212,-2.6635574567930521e-02,3.6812084538464504e-02,4.9109653908997739e+00,5.0000000000000000e+00,0,0,0
329,2212,-5.0383305086385992e-02,-1.1937299702494651e-02,4.9109026336774768e+00,5.0000000000000000e+00,0,0,0
330,2212,-1.8611770755284252e-02,-4.8575487984124685e-02,4.9109000883720348e+00,5.0000000000000000e+00,0,0,0
331,2212,8.4317618159698848e-02,1.7013104614226775e-02,4.9104222575614873e+00,5.0000000000000000e+00,0,0,0
332,2212,3.8542040076091084e-02,5.3251643895029760e-02,4.9107356299830736e+00,5.0000000000000000e+00,0,0,0
333,2212,7.9827727159004713e-02,5.2582508246189465e-02,4.9102452349978574e+00,5.0000000000000000e+00,0,0,0
334,2212,-1.0334867427155907e-02,4.5448993598513940e-02,4.9109544116711312e+00,5.0000000000000000e+00,0,0,0
335,2212,-9.8010488772469848e-03,7.9236226104643662e-02,4.9105265719604443e+00,5.0000000000000000e+00,0,0,0
336,2212,-2.3195615878583042e-02,-8.7896656135376533e-02,4.9103341836641050e+00,5.0000000000000000e+00,0,0,0
337,2212,6.6096324908116552e-02,-3.8103985849757979e-02,4.9105829609234792e+00,5.0000000000000000e+00,0,0,0
338,2212,-2.4633561610501453e-02,-3.6940239663403700e-02,4.9109748788149989e+00,5.0000000000000000e+00,0,0,0
339,2212,-2.9261721206401671e-02,2.2431839759702747e-02,4.9110371835543081e+00,5.0000000000000000e+00,0,0,0
340,2212,5.2935434075499173e-02,4.9998733513087625e-02,4.9106357654057708e+00,5.0000000000000000e+00,0,0,0
341,2212,-9.3957029353789565e-02,-1.5993907627440410e-02,4.9102506988513133e+00,5.0000000000000000e+00,0,0,0
342,2212,6.9506493960509161e-02,-5.7945833640078909e-02,4.9103418192298047e+00,5.0000000000000000e+00,0,0,0
343,2212,-2.6192734058349515e-02,3.1409335044974673e-02,4.9110052991592852e+00,5.0000000000000000e+00,0,0,0
344,2212,-2.8545858210381306e-02,-8.3518251922570577e-03,4.9110855251167225e+00,5.0000000000000000e+00,0,0,0
345,2212,-4.0493708292664767e-03,6.2142685840438895e-02,4.9107807468068074e+00,5.0000000000000000e+00,0,0,0
346,2212,-6.3364991752042313e-02,-2.6796879641698152e-02,4.9106936841018429e+00,5.0000000000000000e+00,0,0,0
347,2212,2.2001135692653828e-02,-1.8103994285562034e-02,4.9110929383829767e+00,5.0000000000000000e+00,0,0,0
348,2212,5.0010057535847405e-02,4.6626179032506782e-03,4.9109187437948458e+00,5.0000000000000000e+00,0,0,0
349,2212,-7.9840340729222345e-02,5.1696403654129197e-02,4.9102544390140785e+00,5.0000000000000000e+00,0,0,0
350,2212,5.6022236960018373e-02,-6.3443096659644482e-02,4.9104462257994665e+00,5.0000000000000000e+00,0,0,0
351,2212,-1.0270092190067389e-02,3.0769017090185737e-02,4.9110684628510022e+00,5.0000000000000000e+00,0,0,0
352,2212,-6.9044357338071433e-02,5.6547718752231822e-02,4.9103646388267022e+00,5.0000000000000000e+00,0,0,0
353,2212,-1.4016647740940068e-02,7.8772287947417474e-02,4.9105238126144579e+00,5.0000000000000000e+00,0,0,0
354,2212,-6.8393808626683261e-02,-6.3647431119852577e-02,4.9102868496116781e+00,5.0000000000000000e+00,0,0,0
355,2212,1.6361828453543323e-02,-3.6555119721862338e-02,4.9110122854466347e+00,5.0000000000000000e+00,0,0,0
356,2212,4.3274363778470312e-02,-3.7793885515798611e-02,4.9108395011111075e+00,5.0000000000000000e+00,0,0,0
357,2212,-1.8141839268949012e-02,-7.3419832618464770e-02,4.9105932488714856e+00,5.0000000000000000e+00,0,0,0
358,2212,-3.3679619288041696e-02,2.4365039231898363e-02,4.9109996621995240e+00,5.0000000000000000e+00,0,0,0
359,2212,-2.9604302134499605e-02,-5.7851024497959584e-02,4.9107456153089082e+00,5.0000000000000000e+00,0,0,0
360,2212,2.6301560019758068e-02,8.4960874986570716e-03,4.9110978099050051e+00,5.0000000000000000e+00,0,0,0
361,2212,6.3193262697465460e-02,4.4921589948202473e-02,4.9105635436599506e+00,5.0000000000000000e+00,0,0,0
362,2212,-2.8624730478178675e-02,2.9531878661908068e-02,4.9110033747660715e+00,5.0000000000000000e+00,0,0,0
363,2212,2.1164347547137214e-02,-6.6537469699925883e-02,4.9106792289391938e+00,5.0000000000000000e+00,0,0,0
364,2212,-4.2489803556140238e-02,-4.5449784474743335e-02,4.9107814640544696e+00,5.0000000000000000e+00,0,0,0
365,2212,-3.6677415776414847e-02,2.4076476887349534e-02,4.9109796114877788e+00,5.0000000000000000e+00,0,0,0
366,2212,6.3783983232619273e-02,8.1832686171811869e-03,4.9107545542017998e+00,5.0000000000000000e+00,0,0,0
367,2212,-2.4217018703623926e-02,4.7325493612814899e-02,4.9108878512622756e+00,5.0000000000000000e+00,0,0,0
368,2212,1.3116085116866075e-02,5.4018968715922829e-02,4.9108609808613064e+00,5.0000000000000000e+00,0,0,0
369,2212,-7.0940878733079058e-03,5.0632270072047611e-02,4.9109094576423002e+00,5.0000000000000000e+00,0,0,0
370,2212,-2.8514031786690437e-02,1.4903260648728728e-02,4.9110701987274936e+00,5.0000000000000000e+00,0,0,0
371,2212,2.1592902641286277e-03,-8.0935601299405441e-02,4.9105081631053071e+00,5.0000000000000000e+00,0,0,0
372,2212,8.9014786304649221e-02,2.3494259571208154e-02,4.9103126215753656e+00,5.0000000000000000e+00,0,0,0
373,2212,-3.0905403948710178e-02,-4.7828106141083709e-02,4.9108454447565055e+00,5.0000000000000000e+00,0,0,0
374,2212,7.4320609766737999e-03,6.8088756061298217e-02,4.9106979483352120e+00,5.0000000000000000e+00,0,0,0
375,2212,7.6904106208893805e-02,8.9818061508198984e-03,4.9105652159015740e+00,5.0000000000000000e+00,0,0,0
376,2212,7.0448146207932924e-02,-2.7008153371896937e-02,4.9105960200736636e+00,5.0000000000000000e+00,0,0,0
377,2212,3.7464503891591915e-02,5.2525370815698413e-02,4.9107517907531051e+00,5.0000000000000000e+00,0,0,0
378,2212,8.4132501232963508e-02,2.3420304536551253e-03,4.9104543467122914e+00,5.0000000000000000e+00,0,0,0
379,2212,3.8706287245511687e-03,8.0687199911032112e-02,4.9105112002743452e+00,5.0000000000000000e+00,0,0,0
380,2212,-6.5701873836741323e-03,-5.6250468784701614e-02,4.9108490479157716e+00,5.0000000000000000e+00,0,0,0
381,2212,-6.9937228545560642e-02,6.3277399837544976e-02,4.9102698916402918e+00,5.0000000000000000e+00,0,0,0
382,2212,2.8387122786530227e-02,8.6233774709472914e-03,4.9110859758954435e+00,5.0000000000000000e+00,0,0,0
383,2212,-6.6529384181641699e-02,9.9404411427544762e-03,4.9107148850942570e+00,5.0000000000000000e+00,0,0,0
384,2212,8.3859950348726897e-02,2.1365824381945630e-02,4.9104130848933663e+00,5.0000000000000000e+00,0,0,0
385,2212,-2.8346819390347916e-02,-3.5648810799573202e-02,4.9109643934908576e+00,5.0000000000000000e+00,0,0,0
386,2212,-4.8320583625212105e-02,1.9789324970014777e-02,4.9108979991271804e+00,5.0000000000000000e+00,0,0,0
387,2212,1.8568628214088716e-02,4.4997854839524308e-02,4.9109343360629536e+00,5.0000000000000000e+00,0,0,0
388,2212,8.7750709923306108e-02,-3.6554010508946251e-02,4.9102555199540960e+00,5.0000000000000000e+00,0,0,0
389,2212,2.1195787551632511e-02,6.0064697697598791e-02,4.9107625298619926e+00,5.0000000000000000e+00,0,0,0
390,2212,-2.9635609186754189e-02,3.2021709910678306e-02,4.9109817750403559e+00,5.0000000000000000e+00,0,0,0
391,2212,1.0539594131095615e-02,-4.3884848610210490e-02,4.9109682030159805e+00,5.0000000000000000e+00,0,0,0
392,2212,-9.6272026739863143e-03,4.6473951607762902e-02,4.9109462573730767e+00,5.0000000000000000e+00,0,0,0
393,2212,-3.8091858647600188e-02,6.1550152623901726e-02,4.9106421416178092e+00,5.0000000000000000e+00,0,0,0
394,2212,-9.2470449745563399e-02,1.8486048333724140e-02,4.9102701693447433e+00,5.0000000000000000e+00,0,0,0
395,2212,6.8127528129351841e-02,-9.9723272503891968e-03,4.9106929090115372e+00,5.0000000000000000e+00,0,0,0
396,2212,3.4410129860633507e-02,8.9215802202037106e-02,4.9102446107720965e+00,5.0000000000000000e+00,0,0,0
397,2212,-1.1610213223614855e-02,-8.1961593034158675e-02,4.9104778946892944e+00,5.0000000000000000e+00,0,0,0
398,2212,-7.2446548707732362e-03,5.7003547539290031e-02,4.9108394154726476e+00,5.0000000000000000e+00,0,0,0
399,2212,2.7245943706495655e-02,7.1639005871279804e-02,4.9105774777927413e+00,5.0000000000000000e+00,0,0,0
400,2212,-4.8698994759809704e-02,-1.1014809952562913e-02,4.9109217806728598e+00,5.0000000000000000e+00,0,0,0
401,2212,8.0810428661064054e-02,7.9426045068419510e-03,4.9105042759037749e+00,5.0000000000000000e+00,0,0,0
402,2212,-9.3378862307411242e-02,1.8588660569436484e-02,4.9102525906299777e+00,5.0000000000000000e+00,0,0,0
403,2212,8.9053976796982376e-02,-4.0969193506522464e-02,4.9101972025995115e+00,5.0000000000000000e+00,0,0,0
404,2212,6.8684241618625949e-02,-6.7839612950123418e-02,4.9102266664466772e+00,5.0000000000000000e+00,0,0,0
405,2212,-1.5430186679601807e-02,3.6978147349956893e-02,4.9110121339672528e+00,5.0000000000000000e+00,0,0,0
406,2212,3.6578427014600859e-02,4.0399589054387515e-02,4.9108731958682634e+00,5.0000000000000000e+00,0,0,0
407,2212,3.2651342891845884e-03,6.9423191450133592e-02,4.9106838030362887e+00,5.0000000000000000e+00,0,0,0
408,2212,-5.3997515746965832e-03,-9.1931975267253677e-02,4.9103121090845532e+00,5.0000000000000000e+00,0,0,0
409,2212,-6.2822971537658895e-02,-8.2865233341422734e-03,4.9107667692320929e+00,5.0000000000000000e+00,0,0,0
410,2212,-4.2469977724189992e-02,-5.9771003803052360e-03,4.9109883149198339e+00,5.0000000000000000e+00,0,0,0
411,2212,4.4998956607932260e-02,6.6542440090254770e-02,4.9105185929377182e+00,5.0000000000000000e+00,0,0,0
412,2212,-4.3804958783155011e-02,-5.7949061200787334e-02,4.9106383175619799e+00,5.0000000000000000e+00,0,0,0
413,2212,6.7519124612424722e-02,2.6229920506165738e-02,4.9106413851041708e+00,5.0000000000000000e+00,0,0,0
414,2212,-2.5452556658520007e-02,-4.5787856219991992e-02,4.9108961802911617e+00,5.0000000000000000e+00,0,0,0
415,2212,-3.2455173816538015e-02,5.2714485835065390e-02,4.9107854258450025e+00,5.0000000000000000e+00,0,0,0
416,2212,1.7766557829235106e-02,-9.0422676022245629e-02,4.9103109619554521e+00,5.0000000000000000e+00,0,0,0
417,2212,3.9821112198556413e-02,5.1155510004064764e-03,4.9110114807621077e+00,5.0000000000000000e+00,0,0,0
418,2212,-5.5227509702752642e-02,5.1373241531963459e-02,4.9105963350943975e+00,5.0000000000000000e+00,0,0,0
419,2212,2.7488311974949715e-03,-5.3196278710294351e-02,4.9108867074973768e+00,5.0000000000000000e+00,0,0,0
420,2212,-3.0392136793540368e-03,-3.3416202303084369e-02,4.9110609622178227e+00,5.0000000000000000e+00,0,0,0
421,2212,-8.2951667157391117e-03,3.5982439868159806e-02,4.9110367651083910e+00,5.0000000000000000e+00,0,0,0
422,2212,2.2741219617329476e-02,-5.1861528654581136e-02,4.9108490989636326e+00,5.0000000000000000e+00,0,0,0
423,2212,-4.9684965770066446e-02,-5.6024100649490864e-02,4.9106046835739940e+00,5.0000000000000000e+00,0,0,0
424,2212,1.4542589420986556e-02,6.9617042497707921e-02,4.9106606108040909e+00,5.0000000000000000e+00,0,0,0
425,2212,-1.9520752314526466e-02,-2.0750086850266507e-02,4.9110929565770567e+00,5.0000000000000000e+00,0,0,0
426,2212,-1.5950787896576449e-02,5.4043945673412870e-02,4.9108523168913889e+00,5.0000000000000000e+00,0,0,0
427,2212,-2.9787870091607615e-02,9.2228531333660175e-03,4.9110765902998788e+00,5.0000000000000000e+00,0,0,0
428,2212,5.5144827425414648e-02,5.4282267341110559e-02,4.9105659691604311e+00,5.0000000000000000e+00,0,0,0
429,2212,-2.3278390336042423e-02,3.4660078002234640e-02,4.9109981113366601e+00,5.0000000000000000e+00,0,0,0
430,2212,-4.0826809575819814e-02,-7.7920632611134198e-04,4.9110058255385285e+00,5.0000000000000000e+00,0,0,0
431,2212,-4.8015389969973392e-02,8.5528223856475502e-02,4.9101960347083891e+00,5.0000000000000000e+00,0,0,0
432,2212,6.3413473404773921e-02,-4.4419436811764829e-02,4.9105652728621854e+00,5.0000000000000000e+00,0,0,0
433,2212,-6.0310103900360110e-02,3.3744900360441837e-02,4.9106893230058031e+00,5.0000000000000000e+00,0,0,0
434,2212,-4.7801633268291198e-03,-3.0667474964797863e-02,4.9110775100820643e+00,5.0000000000000000e+00,0,0,0
435,2212,-9.2261955609455853e-02,-1.4731153255266815e-02,4.9102867918978914e+00,5.0000000000000000e+00,0,0,0
436,2212,-3.6234556869910020e-02,-2.4683087829621253e-02,4.9109798875661905e+00,5.0000000000000000e+00,0,0,0
437,2212,1.4254933769611528e-02,-4.0233224107048639e-02,4.9109900975828866e+00,5.0000000000000000e+00,0,0,0
438,2212,-2.9805047864459994e-02,9.1350121326222014e-02,4.9102354799410062e+00,5.0000000000000000e+00,0,0,0
439,2212,-3.2063479452713546e-02,5.8503898974664882e-02,4.9107224398357259e+00,5.0000000000000000e+00,0,0,0
440,2212,-6.5899458997266069e-02,1.2292431114491688e-02,4.9107180545676989e+00,5.0000000000000000e+00,0,0,0
441,2212,7.7726499140386845e-03,-3.1111690724116622e-02,4.9110708916314376e+00,5.0000000000000000e+00,0,0,0
442,2212,5.9904630794210177e-02,-3.4321091097959618e-02,4.9106902928133485e+00,5.0000000000000000e+00,0,0,0
443,2212,1.3775761503439033e-02,3.3699570668650564e-02,4.9110406454587343e+00,5.0000000000000000e+00,0,0,0
444,2212,-2.5817090596131194e-02,-4.1204588735635053e-02,4.9109348716630601e+00,5.0000000000000000e+00,0,0,0
445,2212,7.0560960858586791e-02,1.1062388650172738e-02,4.9106562115847678e+00,5.0000000000000000e+00,0,0,0
446,2212,3.4251662260659593e-02,-1.4958803075889298e-02,4.9110333649710540e+00,5.0000000000000000e+00,0,0,0
447,2212,-5.0413102091932853e-03,4.2841375702991562e-02,4.9109861388254039e+00,5.0000000000000000e+00,0,0,0
448,2212,-3.0777728697692072e-02,-8.9997470999085977e-02,4.9102544578306713e+00,5.0000000000000000e+00,0,0,0
449,2212,7.3523506319388872e-03,5.3810423957312475e-02,4.9108752819868799e+00,5.0000000000000000e+00,0,0,0
450,2212,-4.0707179855270927e-02,4.6545308089573113e-02,4.9107863030088241e+00,5.0000000000000000e+00,0,0,0
451,2212,-2.5320060952418618e-02,8.0907477046621601e-02,4.9104438219663313e+00,5.0000000000000000e+00,0,0,0
452,2212,-3.0327380976842084e-02,3.6546935007105617e-02,4.9109459603543462e+00,5.0000000000000000e+00,0,0,0
453,2212,2.3182798528402795e-02,1.5369382260758730e-02,4.9110968218878881e+00,5.0000000000000000e+00,0,0,0
454,2212,-1.3199680081277547e-02,-3.0866036970614557e-02,4.9110608538505689e+00,5.0000000000000000e+00,0,0,0
455,2212,3.0819441334653766e-02,-1.3388563231405512e-02,4.9110606351812045e+00,5.0000000000000000e+00,0,0,0
456,2212,-1.8466454862831778e-03,-3.5864270844675493e-02,4.9110442879283047e+00,5.0000000000000000e+00,0,0,0
457,2212,-3.9640131993125514e-02,1.5590056713252410e-02,4.9109908637751758e+00,5.0000000000000000e+00,0,0,0
458,2212,2.9581314958484085e-02,3.4937200279629606e-02,4.9109622266779800e+00,5.0000000000000000e+00,0,0,0
459,2212,-2.6224552880425196e-02,7.4830362113889508e-03,4.9110998697859198e+00,5.0000000000000000e+00,0,0,0
460,2212,6.2640734194010228e-02,-2.6461661363117533e-02,4.9107047939082573e+00,5.0000000000000000e+00,0,0,0
461,2212,2.0586568124343257e-02,2.5574335912060986e-02,4.9110658517852839e+00,5.0000000000000000e+00,0,0,0
462,2212,-2.9930413252240207e-02,-4.4538690685716580e-02,4.9108824186097708e+00,5.0000000000000000e+00,0,0,0
463,2212,7.7208703833884382e-02,2.4007819186180411e-02,4.9105099627926849e+00,5.0000000000000000e+00,0,0,0
