Event,ParticleID,px,py,pz,E,vx,vy,vz
232,22,-1.7076316522676660e-01,-3.8607392454811082e-02,9.9984673530821500e+00,1.0000000000000000e+01,0,0,0
233,22,-1.3883522267641180e-01,-9.7562153291211012e-02,9.9985602167106826e+00,1.0000000000000000e+01,0,0,0
234,22,-1.4977202222072794e-01,-1.5091819753998949e-02,9.9988669647283750e+00,1.0000000000000000e+01,0,0,0
235,22,-1.7931078247160775e-01,2.3223911776224699e-02,9.9983652810452579e+00,1.0000000000000000e+01,0,0,0
236,22,-1.3301688706551132e-01,-6.7207341909419321e-02,9.9988894223783102e+00,1.0000000000000000e+01,0,0,0
237,22,4.3218663161426425e-02,8.2337264253823095e-02,9.9995676267561571e+00,1.0000000000000000e+01,0,0,0
238,22,-1.3264139852519649e-01,-1.9326562869595564e-02,9.9991015968118333e+00,1.0000000000000000e+01,0,0,0
239,22,1.5667157395812734e-01,1.3930747072145564e-02,9.9987629210917639e+00,1.0000000000000000e+01,0,0,0
240,22,-5.1252776170667202e-02,-8.4112541893691287e-02,9.9995148998954431e+00,1.0000000000000000e+01,0,0,0
241,22,4.8605973952775036e-02,-5.3155979503951810e-02,9.9997405916923192e+00,1.0000000000000000e+01,0,0,0
242,22,1.1048703624079441e-02,8.2169939375153642e-02,9.9996562954539243e+00,1.0000000000000000e+01,0,0,0
243,22,-5.0279823399199550e-02,3.1514541941701640e-02,9.9998239371003503e+00,1.0000000000000000e+01,0,0,0
244,22,-1.7205588509843220e-01,8.6305505546823050e-02,9.9981472349688509e+00,1.0000000000000000e+01,0,0,0
245,22,8.2755940617597168e-02,1.2942043416554678e-02,9.9996491917369141e+00,1.0000000000000000e+01,0,0,0
246,22,1.3356019037087669e-01,1.4238197949163151e-01,9.9980942707830138e+00,1.0000000000000000e+01,0,0,0
247,22,-8.6084918158042020e-02,1.7054438680957285e-02,9.9996149192349897e+00,1.0000000000000000e+01,0,0,0
248,22,-1.0918309852314293e-02,1.0448339070422374e-01,9.9994481853538755e+00,1.0000000000000000e+01,0,0,0
249,22,-9.7162022396995631e-02,-1.5857578095506397e-01,9.9982705135987509e+00,1.0000000000000000e+01,0,0,0
250,22,1.0893873758781931e-02,1.1222836432956960e-01,9.9993642856810876e+00,1.0000000000000000e+01,0,0,0
251,22,2.0932076724039590e-02,-1.7760076428081359e-01,9.9984008629725825e+00,1.0000000000000000e+01,0,0,0
252,22,-4.9263889640103600e-02,7.5402949755623214e-02,9.9995943649902959e+00,1.0000000000000000e+01,0,0,0
253,22,-3.3552166308069953e-02,-1.7566042876004667e-01,9.9984007554160321e+00,1.0000000000000000e+01,0,0,0
254,22,5.9154152470527598e-02,-1.1268520191247085e-02,9.9998186886912208e+00,1.0000000000000000e+01,0,0,0
255,22,-3.0960498323225866e-02,-1.5947797851217280e-01,9.9986803240184265e+00,1.0000000000000000e+01,0,0,0
256,22,7.0483474328182347e-02,-2.4742267999513633e-02,9.9997209911087452e+00,1.0000000000000000e+01,0,0,0
257,22,-5.6152699323753198e-02,8.4382052125874154e-03,9.9998387822530148e+00,1.0000000000000000e+01,0,0,0
258,22,-1.7408098471205179e-02,1.9489095812592358e-01,9.9980855403696349e+00,1.0000000000000000e+01,0,0,0
259,22,-1.2110663156609756e-01,1.4283840474419374e-01,9.9982463649342463e+00,1.0000000000000000e+01,0,0,0
260,22,-3.3591421553039187e-02,-1.0541125548713565e-01,9.9993879854526426e+00,1.0000000000000000e+01,0,0,0
261,22,-7.7915502511717014e-02,-1.6893729525986861e-01,9.9982693184740050e+00,1.0000000000000000e+01,0,0,0
262,22,1.6205881836536881e-01,-5.1919181529082509e-02,9.9985519620582739e+00,1.0000000000000000e+01,0,0,0
263,22,4.3497138988780784e-02,1.6107916947413836e-01,9.9986079781168193e+00,1.0000000000000000e+01,0,0,0
264,22,-8.3326783067508597e-02,1.8717462404699483e-02,9.9996353085412455e+00,1.0000000000000000e+01,0,0,0
265,22,-6.2875517348916624e-02,3.1783423985306661e-02,9.9997518210842546e+00,1.0000000000000000e+01,0,0,0
266,22,5.3598984353026881e-02,8.1370521253996630e-02,9.9995252880897887e+00,1.0000000000000000e+01,0,0,0
267,22,9.5403559471595026e-02,-6.9755958160373305e-02,9.9993015889681658e+00,1.0000000000000000e+01,0,0,0
268,22,-9.8510565738943248e-02,1.1068331678230363e-01,9.9989021833311202e+00,1.0000000000000000e+01,0,0,0
269,22,-3.0375791464805665e-02,1.4738914478808759e-01,9.9988676234507441e+00,1.0000000000000000e+01,0,0,0
270,22,7.3252723747453896e-02,-1.2732984226712180e-01,9.9989209992744623e+00,1.0000000000000000e+01,0,0,0
271,22,1.4312310206905154e-01,-3.1225152055876969e-02,9.9989269808081520e+00,1.0000000000000000e+01,0,0,0
272,22,1.2049726279072503e-01,-1.4317798689189482e-01,9.9982488703637262e+00,1.0000000000000000e+01,0,0,0
273,22,1.6692515751085555e-03,-1.3352957517453823e-01,9.9991083135524086e+00,1.0000000000000000e+01,0,0,0
274,22,9.5834731208173624e-02,4.5149387492425794e-02,9.9994388461104808e+00,1.0000000000000000e+01,0,0,0
275,22,-6.0995472786789906e-02,1.4540065289259208e-02,9.9998034050075653e+00,1.0000000000000000e+01,0,0,0
276,22,9.0304408297537317e-03,1.0256151716595122e-01,9.9994699652699115e+00,1.0000000000000000e+01,0,0,0
277,22,-1.7936501013411063e-01,-4.6238763295612037e-02,9.9982843613246217e+00,1.0000000000000000e+01,0,0,0
278,22,-1.3156573100884980e-01,1.2923551582869852e-01,9.9982992873724577e+00,1.0000000000000000e+01,0,0,0
279,22,2.1015238928996698e-02,-1.4096213802385632e-01,9.9989843501915985e+00,1.0000000000000000e+01,0,0,0
280,22,-7.9194056794538906e-02,3.1696141086651156e-02,9.9996361761820438e+00,1.0000000000000000e+01,0,0,0
281,22,-2.2322976548405909e-02,-7.1294824323464207e-02,9.9997209327432088e+00,1.0000000000000000e+01,0,0,0
282,22,-5.3925546103327414e-02,-2.0158220563505885e-02,9.9998342827079476e+00,1.0000000000000000e+01,0,0,0
283,22,-6.8455587737650661e-02,9.0544141824192598e-02,9.9993557587921043e+00,1.0000000000000000e+01,0,0,0
284,22,-8.0157141707709045e-02,-1.5228028575058272e-01,9.9985191677170366e+00,1.0000000000000000e+01,0,0,0
285,22,5.8466349105151333e-02,1.2591336039290887e-01,9.9990363291517692e+00,1.0000000000000000e+01,0,0,0
286,22,-1.0922335499208438e-01,1.3686883827705548e-01,9.9984667414475599e+00,1.0000000000000000e+01,0,0,0
287,22,-6.5656075170396233e-02,-1.8789514193753312e-01,9.9980190385610630e+00,1.0000000000000000e+01,0,0,0
288,22,-1.2516508774105153e-01,-1.3403405262076262e-01,9.9983182872695568e+00,1.0000000000000000e+01,0,0,0
289,22,3.1209277540294223e-02,-1.7031212056045170e-01,9.9985008757606071e+00,1.0000000000000000e+01,0,0,0
290,22,-1.5554244654189309e-01,-2.7311887750095208e-02,9.9987529526492089e+00,1.0000000000000000e+01,0,0,0
291,22,-5.7404393558420704e-02,1.3383382815072029e-01,9.9989396058803521e+00,1.0000000000000000e+01,0,0,0
292,22,5.5543304509840338e-02,-1.7067430460828584e-01,9.9983891314086488e+00,1.0000000000000000e+01,0,0,0
293,22,1.0004299351527110e-01,5.6027074290915857e-02,9.9993425967107914e+00,1.0000000000000000e+01,0,0,0
294,22,-1.9001789406166658e-01,4.3811114258003638e-02,9.9980985085267005e+00,1.0000000000000000e+01,0,0,0
295,22,6.2328222833263322e-02,-2.1172193790275603e-03,9.9998055336101679e+00,1.0000000000000000e+01,0,0,0
296,22,-7.9471653069526985e-03,-6.9786703915897350e-02,9.9997533298836991e+00,1.0000000000000000e+01,0,0,0
297,22,-5.2210478851689564e-02,5.2424386578792975e-02,9.9997262837334659e+00,1.0000000000000000e+01,0,0,0
298,22,1.0265894851714838e-01,5.5948229723203291e-02,9.9993165234369989e+00,1.0000000000000000e+01,0,0,0
299,22,1.0767781409668853e-01,1.1711457801342119e-01,9.9987344031116301e+00,1.0000000000000000e+01,0,0,0
300,22,-5.1380357255499505e-02,-1.0862408555228453e-01,9.9992780172833591e+00,1.0000000000000000e+01,0,0,0
301,22,8.7856926733735491e-02,5.2373107682820698e-02,9.9994768972190009e+00,1.0000000000000000e+01,0,0,0
302,22,1.5864969708936397e-01,7.0657454021447033e-02,9.9984917761532746e+00,1.0000000000000000e+01,0,0,0
303,22,-1.3972880637138629e-01,9.1583896052504568e-02,9.9986043151358821e+00,1.0000000000000000e+01,0,0,0
304,22,-1.0549448920140167e-01,-1.3874608511172842e-02,9.9994339043761276e+00,1.0000000000000000e+01,0,0,0
305,22,2.0214842764976655e-02,-1.4903282255419023e-01,9.9988689649346600e+00,1.0000000000000000e+01,0,0,0
306,22,2.2407592439202612e-02,7.4939490143216977e-02,9.9996940939519821e+00,1.0000000000000000e+01,0,0,0
307,22,-1.3494229262645877e-01,-1.0093430523855079e-01,9.9985800413702108e+00,1.0000000000000000e+01,0,0,0
308,22,-1.1656701363568583e-01,1.3572961881029089e-01,9.9983993519917806e+00,1.0000000000000000e+01,0,0,0
309,22,5.6352926584092494e-02,1.6091296639047728e-01,9.9985464626070950e+00,1.0000000000000000e+01,0,0,0
310,22,1.2788134192422901e-01,-1.5157079112134181e-01,9.9980334395153179e+00,1.0000000000000000e+01,0,0,0
311,22,5.5647849099268010e-02,-1.2746066327152497e-01,9.9990328080374358e+00,1.0000000000000000e+01,0,0,0
312,22,-8.7668442263553678e-03,-1.6490361282373903e-01,9.9986364040763078e+00,1.0000000000000000e+01,0,0,0
313,22,-9.1942621674534375e-02,-1.2408109282495345e-02,9.9995696203958513e+00,1.0000000000000000e+01,0,0,0
314,22,-1.0390830705706389e-01,1.1248656294543465e-01,9.9988274230972323e+00,1.0000000000000000e+01,0,0,0
315,22,5.5701551750178241e-02,-4.9471775605281161e-02,9.9997224901769695e+00,1.0000000000000000e+01,0,0,0
316,22,3.1597071517366418e-02,-7.1801699905117075e-02,9.9996923023142195e+00,1.0000000000000000e+01,0,0,0
317,22,3.9380400268064539e-02,4.8452057445016919e-02,9.9998050772104587e+00,1.0000000000000000e+01,0,0,0
318,22,-1.1363056460531058e-01,9.3791310604904310e-02,9.9989145053271891e+00,1.0000000000000000e+01,0,0,0
319,22,-2.6162810722641268e-02,1.7852942694256835e-01,9.9983720050341525e+00,1.0000000000000000e+01,0,0,0
320,22,-1.6456165385944996e-01,3.1805067139437926e-02,9.9985952963295439e+00,1.0000000000000000e+01,0,0,0
321,22,2.7526560309937109e-02,8.5292773865416269e-02,9.9995983634945986e+00,1.0000000000000000e+01,0,0,0
322,22,1.5204495946832899e-01,-2.3393507194194942e-02,9.9988166836941978e+00,1.0000000000000000e+01,0,0,0
323,22,1.8162706923272150e-02,9.5204528032945338e-02,9.9995302996650413e+00,1.0000000000000000e+01,0,0,0
324,22,-1.4065154821780158e-02,-7.5419988661725043e-02,9.9997056955057477e+00,1.0000000000000000e+01,0,0,0
325,22,-3.0536497890603611e-02,7.1116248833206053e-02,9.9997004955872786e+00,1.0000000000000000e+01,0,0,0
326,22,-9.4589210125003237e-02,4.1369796323296092e-02,9.9994670568625850e+00,1.0000000000000000e+01,0,0,0
327,22,-1.0207475253080608e-01,5.5355439552726329e-02,9.9993258032833250e+00,1.0000000000000000e+01,0,0,0
328,22,-5.4234620798734694e-02,7.4955749149048900e-02,9.9995720029197415e+00,1.0000000000000000e+01,0,0,0
329,22,-1.0258909335626212e-01,-2.4306399738984401e-02,9.9994442183981427e+00,1.0000000000000000e+01,0,0,0
330,22,-3.7896773232034990e-02,-9.8908066135897282e-02,9.9994390357175469e+00,1.0000000000000000e+01,0,0,0
331,22,1.7168520378192362e-01,3.4641613418496753e-02,9.9984660898270850e+00,1.0000000000000000e+01,0,0,0
332,22,7.8478236803391180e-02,1.0842952556516174e-01,9.9991041700911367e+00,1.0000000000000000e+01,0,0,0
333,22,1.6254301181496364e-01,1.0706705005012394e-01,9.9981056413754548e+00,1.0000000000000000e+01,0,0,0
334,22,-2.1043571426908578e-02,9.2541984675911487e-02,9.9995496473178154e+00,1.0000000000000000e+01,0,0,0
335,22,-1.9956624848909889e-02,1.6133861371559061e-01,9.9986784919232683e+00,1.0000000000000000e+01,0,0,0
336,22,-4.7230271986800347e-02,-1.7897274199290170e-01,9.9982867561913622e+00,1.0000000000000000e+01,0,0,0
337,22,1.3458351005116620e-01,-7.7586282894386238e-02,9.9987933095713579e+00,1.0000000000000000e+01,0,0,0
338,22,-5.0158177345134544e-02,-7.5216695072583065e-02,9.9995913219505024e+00,1.0000000000000000e+01,0,0,0
339,22,-5.9581908004276679e-02,4.5675092162278143e-02,9.9997181851387467e+00,1.0000000000000000e+01,0,0,0
340,22,1.0778566786983251e-01,1.0180603934724811e-01,9.9989008285988259e+00,1.0000000000000000e+01,0,0,0
341,22,-1.9131270644762663e-01,-3.2566352681898107e-02,9.9981167667228554e+00,1.0000000000000000e+01,0,0,0
342,22,1.4152720202763944e-01,-1.1798770498910312e-01,9.9983023035192140e+00,1.0000000000000000e+01,0,0,0
343,22,-5.3332921192060498e-02,6.3954819948040753e-02,9.9996532630147996e+00,1.0000000000000000e+01,0,0,0
344,22,-5.8124287556330513e-02,-1.7005755634224115e-02,9.9998166168921010e+00,1.0000000000000000e+01,0,0,0
345,22,-8.2452169687056431e-03,1.2653321944963627e-01,9.9991960357207148e+00,1.0000000000000000e+01,0,0,0
346,22,-1.2902204496555653e-01,-5.4563065731896836e-02,9.9990187610470489e+00,1.0000000000000000e+01,0,0,0
347,22,4.4798104444468773e-02,-3.6862852817978603e-02,9.9998317115799651e+00,1.0000000000000000e+01,0,0,0
348,22,1.0182909700942566e-01,9.4938937122331195e-03,9.9994770213738899e+00,1.0000000000000000e+01,0,0,0
349,22,-1.6256869521803519e-01,1.0526278836934655e-01,9.9981243823389097e+00,1.0000000000000000e+01,0,0,0
350,22,1.1407093059226328e-01,-1.2918108001980405e-01,9.9985148932908388e+00,1.0000000000000000e+01,0,0,0
351,22,-2.0911677879364321e-02,6.2651022225185857e-02,9.9997818751781988e+00,1.0000000000000000e+01,0,0,0
352,22,-1.4058621220925963e-01,1.1514090209464828e-01,9.9983487681517431e+00,1.0000000000000000e+01,0,0,0
353,22,-2.8540310747213946e-02,1.6039395566186423e-01,9.9986728734192312e+00,1.0000000000000000e+01,0,0,0
354,22,-1.3926158290256832e-01,-1.2959714020041840e-01,9.9981903759019986e+00,1.0000000000000000e+01,0,0,0
355,22,3.3315502899655125e-02,-7.4432524491308105e-02,9.9996674883000178e+00,1.0000000000000000e+01,0,0,0
356,22,8.8114063537326842e-02,-7.6954865164727160e-02,9.9993156696113168e+00,1.0000000000000000e+01,0,0,0
357,22,-3.6939911727216411e-02,-1.4949543404868954e-01,9.9988142576067567e+00,1.0000000000000000e+01,0,0,0
358,22,-6.8577509979151616e-02,4.9611419499067770e-02,9.9996417851931252e+00,1.0000000000000000e+01,0,0,0
359,22,-6.0279461822043405e-02,-1.1779465723419244e-01,9.9991245019356327e+00,1.0000000000000000e+01,0,0,0
360,22,5.3554509607020268e-02,1.7299498555489113e-02,9.9998416308384837e+00,1.0000000000000000e+01,0,0,0
361,22,1.2867237501076179e-01,9.1468099939182368e-02,9.9987537726760038e+00,1.0000000000000000e+01,0,0,0
362,22,-5.8284885088199678e-02,6.0131995148744809e-02,9.9996493446185237e+00,1.0000000000000000e+01,0,0,0
363,22,4.3094259549168047e-02,-1.3548175688417885e-01,9.9989893278443649e+00,1.0000000000000000e+01,0,0,0
364,22,-8.6516563695777607e-02,-9.2543595036232079e-02,9.9991974961605816e+00,1.0000000000000000e+01,0,0,0
365,22,-7.4681540337650038e-02,4.9023856828193664e-02,9.9996009584880170e+00,1.0000000000000000e+01,0,0,0
366,22,1.2987518383849647e-01,1.6662545394510345e-02,9.9991427030622919e+00,1.0000000000000000e+01,0,0,0
367,22,-4.9310024190289327e-02,9.6362862143558325e-02,9.9994141188528580e+00,1.0000000000000000e+01,0,0,0
368,22,2.6706610021231772e-02,1.0999193115864567e-01,9.9993594060850306e+00,1.0000000000000000e+01,0,0,0
369,22,-1.4444785665896364e-02,1.0309602897933584e-01,9.9994581131667211e+00,1.0000000000000000e+01,0,0,0
370,22,-5.8059483472008934e-02,3.0345607446429005e-02,9.9997854097219339e+00,1.0000000000000000e+01,0,0,0
371,22,4.3966871587750641e-03,-1.6479883452095101e-01,9.9986410083212078e+00,1.0000000000000000e+01,0,0,0
372,22,1.8124944774142879e-01,4.7838362020005701e-02,9.9982428520621909e+00,1.0000000000000000e+01,0,0,0
373,22,-6.2928729377143069e-02,-9.7386267882744904e-02,9.9993277718978106e+00,1.0000000000000000e+01,0,0,0
374,22,1.5132957158291729e-02,1.3864044329977335e-01,9.9990274437611824e+00,1.0000000000000000e+01,0,0,0
375,22,1.5659001563746006e-01,1.8288505451050523e-02,9.9987571776481801e+00,1.0000000000000000e+01,0,0,0
376,22,1.4344456830907842e-01,-5.4993255462283258e-02,9.9988199002520428e+00,1.0000000000000000e+01,0,0,0
377,22,7.6284187404750112e-02,1.0695070839328479e-01,9.9991370762044358e+00,1.0000000000000000e+01,0,0,0
378,22,1.7130827381184494e-01,4.7687776822357914e-03,9.9985314288690930e+00,1.0000000000000000e+01,0,0,0
379,22,7.8812672350410222e-03,1.6429304647909937e-01,9.9986471925208651e+00,1.0000000000000000e+01,0,0,0
380,22,-1.3378033968121114e-02,-1.1453564992596231e-01,9.9993351085511275e+00,1.0000000000000000e+01,0,0,0
381,22,-1.4240425188536218e-01,1.2884369273006477e-01,9.9981558465493343e+00,1.0000000000000000e+01,0,0,0
382,22,5.7801074873310147e-02,1.7558682879109951e-02,9.9998175347552749e+00,1.0000000000000000e+01,0,0,0
383,22,-1.3546529337531082e-01,2.0240451527504522e-02,9.9990619299218615e+00,1.0000000000000000e+01,0,0,0
384,22,1.7075331323394435e-01,4.3504501111920744e-02,9.9984474126937641e+00,1.0000000000000000e+01,0,0,0
385,22,-5.7719010211882478e-02,-7.2587123311712673e-02,9.9995699720232718e+00,1.0000000000000000e+01,0,0,0
386,22,-9.8389036925158463e-02,4.0294476579600662e-02,9.9994347816549158e+00,1.0000000000000000e+01,0,0,0
387,22,3.7808927581997803e-02,9.1623388403132999e-02,9.9995087699192826e+00,1.0000000000000000e+01,0,0,0
388,22,1.7867557034944931e-01,-7.4430265942624071e-02,9.9981265833190989e+00,1.0000000000000000e+01,0,0,0
389,22,4.3158276817403217e-02,1.2230207742325436e-01,9.9991589428811505e+00,1.0000000000000000e+01,0,0,0
390,22,-6.0343208376600475e-02,6.5201720725172857e-02,9.9996053638539806e+00,1.0000000000000000e+01,0,0,0
391,22,2.1460430283368661e-02,-8.9357115879538096e-02,9.9995777288730423e+00,1.0000000000000000e+01,0,0,0
392,22,-1.9602644014477505e-02,9.4628975847229124e-02,9.9995330437614811e+00,1.0000000000000000e+01,0,0,0
393,22,-7.7561589820516155e-02,1.2532671969016645e-01,9.9989138116655560e+00,1.0000000000000000e+01,0,0,0
394,22,-1.8828577413446568e-01,3.7640780711887867e-02,9.9981564120034641e+00,1.0000000000000000e+01,0,0,0
395,22,1.3871938991318725e-01,-2.0305377138623078e-02,9.9990171828295900e+00,1.0000000000000000e+01,0,0,0
396,22,7.0064955417692476e-02,1.8165875075614488e-01,9.9981043703442118e+00,1.0000000000000000e+01,0,0,0
397,22,-2.3640395290490258e-02,-1.6688793053557099e-01,9.9985793766090616e+00,1.0000000000000000e+01,0,0,0
398,22,-1.4751366024863656e-02,1.1606904807296009e-01,9.9993154952366545e+00,1.0000000000000000e+01,0,0,0
399,22,5.5477437569700347e-02,1.4586936384338947e-01,9.9987821449720879e+00,1.0000000000000000e+01,0,0,0
400,22,-9.9159547219148117e-02,-2.2428051605338162e-02,9.9994832049809688e+00,1.0000000000000000e+01,0,0,0
401,22,1.6454396145419931e-01,1.6172511784353936e-02,9.9986330933088823e+00,1.0000000000000000e+01,0,0,0
402,22,-1.9013545868679152e-01,3.7849716910315877e-02,9.9981206187102867e+00,1.0000000000000000e+01,0,0,0
403,22,1.8132924633879655e-01,-8.3420339538365987e-02,9.9980078391334288e+00,1.0000000000000000e+01,0,0,0
404,22,1.3985295453396607e-01,-1.3813314498245266e-01,9.9980678326047272e+00,1.0000000000000000e+01,0,0,0
405,22,-3.1418519667657817e-02,7.5293881656275000e-02,9.9996671798618877e+00,1.0000000000000000e+01,0,0,0
406,22,7.4479982156630667e-02,8.2260526695281874e-02,9.9993842779446052e+00,1.0000000000000000e+01,0,0,0
407,22,6.6483762000044211e-03,1.4135758375827268e-01,9.9989986414944525e+00,1.0000000000000000e+01,0,0,0
408,22,-1.0994824921615846e-02,-1.8718934728373476e-01,9.9982418085425611e+00,1.0000000000000000e+01,0,0,0
409,22,-1.2791839838502711e-01,-1.6872789795500581e-02,9.9991675749693840e+00,1.0000000000000000e+01,0,0,0
410,22,-8.6476194884693811e-02,-1.2170406603209755e-02,9.9996186801758284e+00,1.0000000000000000e+01,0,0,0
411,22,9.1625631793515308e-02,1.3549187745559813e-01,9.9986622452577123e+00,1.0000000000000000e+01,0,0,0
412,22,-8.9194446421630186e-02,-1.1799427685901639e-01,9.9989060252287629e+00,1.0000000000000000e+01,0,0,0
413,22,1.3748057548667639e-01,5.3408639209369307e-02,9.9989122712733938e+00,1.0000000000000000e+01,0,0,0
414,22,-5.1825792427063637e-02,-9.3231967380502906e-02,9.9994310781912823e+00,1.0000000000000000e+01,0,0,0
415,22,-6.6084327950494154e-02,1.0733577916908332e-01,9.9992055630489709e+00,1.0000000000000000e+01,0,0,0
416,22,3.6175774031452473e-02,-1.8411615387406888e-01,9.9982394727899901e+00,1.0000000000000000e+01,0,0,0
417,22,8.1082648109001329e-02,1.0416143566794819e-02,9.9996658498236251e+00,1.0000000000000000e+01,0,0,0
418,22,-1.1245272891516786e-01,1.0460477458753478e-01,9.9988205416885556e+00,1.0000000000000000e+01,0,0,0
419,22,5.5970941139511770e-03,-1.0831679250615003e-01,9.9994117899503792e+00,1.0000000000000000e+01,0,0,0
420,22,-6.1883628981126244e-03,-6.8041147594526827e-02,9.9997666025962157e+00,1.0000000000000000e+01,0,0,0
421,22,-1.6890389210227973e-02,7.3266449600548025e-02,9.9997173331107341e+00,1.0000000000000000e+01,0,0,0
422,22,4.6305042877940746e-02,-1.0559901133165067e-01,9.9993352124933708e+00,1.0000000000000000e+01,0,0,0
423,22,-1.0116715414061482e-01,-1.1407472538525977e-01,9.9988375406319800e+00,1.0000000000000000e+01,0,0,0
424,22,2.9611218660494487e-02,1.4175229790381580e-01,9.9989514181122239e+00,1.0000000000000000e+01,0,0,0
425,22,-3.9747616361129709e-02,-4.2250753367264506e-02,9.9998317486262494e+00,1.0000000000000000e+01,0,0,0
426,22,-3.2478553477627660e-02,1.1004278854919015e-01,9.9993417647489338e+00,1.0000000000000000e+01,0,0,0
427,22,-6.0653237822976311e-02,1.8779318655013023e-02,9.9997984240649789e+00,1.0000000000000000e+01,0,0,0
428,22,1.1228437354717064e-01,1.1052805254237875e-01,9.9987587114130463e+00,1.0000000000000000e+01,0,0,0
429,22,-4.7398815049413137e-02,7.0573892915718431e-02,9.9996386273690234e+00,1.0000000000000000e+01,0,0,0
430,22,-8.3130421313782635e-02,-1.5865983860361406e-03,9.9996543348136662e+00,1.0000000000000000e+01,0,0,0
431,22,-9.7767610039102837e-02,1.7415020564377648e-01,9.9980054611058033e+00,1.0000000000000000e+01,0,0,0
432,22,1.2912076196694464e-01,-9.0445629600946043e-02,9.9987572936298026e+00,1.0000000000000000e+01,0,0,0
433,22,-1.2280176675094179e-01,6.8710433494577464e-02,9.9990098811038202e+00,1.0000000000000000e+01,0,0,0
434,22,-9.7332364550804622e-03,-6.2444264955825536e-02,9.9998002969000446e+00,1.0000000000000000e+01,0,0,0
435,22,-1.8786124413674724e-01,-2.9995167128452762e-02,9.9981902583867814e+00,1.0000000000000000e+01,0,0,0
436,22,-7.3779803271667999e-02,-5.0259021263733231e-02,9.9996015206312485e+00,1.0000000000000000e+01,0,0,0
437,22,2.9025502173202284e-02,-8.1921778987395402e-02,9.9996223099850692e+00,1.0000000000000000e+01,0,0,0
438,22,-6.0688214729310339e-02,1.8600459236990247e-01,9.9980857783982966e+00,1.0000000000000000e+01,0,0,0
439,22,-6.5286770712265893e-02,1.1912402219994453e-01,9.9990773126776489e+00,1.0000000000000000e+01,0,0,0
440,22,-1.3418265712434296e-01,2.5029508505204454e-02,9.9990683835160894e+00,1.0000000000000000e+01,0,0,0
441,22,1.5826454939581142e-02,-6.3348764808007510e-02,9.9997868205937941e+00,1.0000000000000000e+01,0,0,0
442,22,1.2197615361839823e-01,-6.9883657149930653e-02,9.9990118557991430e+00,1.0000000000000000e+01,0,0,0
443,22,2.8049824847869678e-02,6.8618134428944252e-02,9.9997252341728622e+00,1.0000000000000000e+01,0,0,0
444,22,-5.2568046356078410e-02,-8.3899644798186568e-02,9.9995098604934149e+00,1.0000000000000000e+01,0,0,0
445,22,1.4367427838284275e-01,2.2524930034462546e-02,9.9989424605434216e+00,1.0000000000000000e+01,0,0,0
446,22,6.9742288070248876e-02,-3.0458701401568297e-02,9.9997104098450595e+00,1.0000000000000000e+01,0,0,0
447,22,-1.0264976519544659e-02,8.7232425184676568e-02,9.9996142492724918e+00,1.0000000000000000e+01,0,0,0
448,22,-6.2668760559624587e-02,-1.8325036315744783e-01,9.9981244206527347e+00,1.0000000000000000e+01,0,0,0
449,22,1.4970653157324564e-02,1.0956729808478607e-01,9.9993885256416775e+00,1.0000000000000000e+01,0,0,0
450,22,-8.2886834583048491e-02,9.4774269943387585e-02,9.9992073491057027e+00,1.0000000000000000e+01,0,0,0
451,22,-5.1556008332129137e-02,1.6474156869471213e-01,9.9985099986722439e+00,1.0000000000000000e+01,0,0,0
452,22,-6.1751774976843865e-02,7.4415859001324233e-02,9.9995324389801503e+00,1.0000000000000000e+01,0,0,0
453,22,4.7204173652600823e-02,3.1294711390482059e-02,9.9998396190653356e+00,1.0000000000000000e+01,0,0,0
454,22,-2.6876823777423786e-02,-6.2848571424343413e-02,9.9997663819418072e+00,1.0000000000000000e+01,0,0,0
455,22,6.2753694678179567e-02,-2.7261422427486113e-02,9.9997659366932918e+00,1.0000000000000000e+01,0,0,0
456,22,-3.7600885027968293e-03,-7.3025837100806984e-02,9.9997326508687312e+00,1.0000000000000000e+01,0,0,0
457,22,-8.0714141216514768e-02,3.1744042611794358e-02,9.9996238700846316e+00,1.0000000000000000e+01,0,0,0
458,22,6.0232655969545044e-02,7.1138161638026873e-02,9.9995655600187767e+00,1.0000000000000000e+01,0,0,0
459,22,-5.3397709798183327e-02,1.5236751522398721e-02,9.9998458251110733e+00,1.0000000000000000e+01,0,0,0
460,22,1.2754733174244551e-01,-5.3880503537593223e-02,9.9990413825278228e+00,1.0000000000000000e+01,0,0,0
461,22,4.1917801056762544e-02,5.2073755977468890e-02,9.9997765585983451e+00,1.0000000000000000e+01,0,0,0
462,22,-6.0943480267142310e-02,-9.0688451043226495e-02,9.9994030570359698e+00,1.0000000000000000e+01,0,0,0
463,22,1.5721022890319711e-01,4.8884057914589475e-02,9.9986446727949083e+00,1.0000000000000000e+01,0,0,0
464,22,-3.5813096705588914e-03,8.4284797557131516e-02,9.9996441560248428e+00,1.0000000000000000e+01,0,0,0
465,22,1.0895639821092508e-01,-1.5546834616093477e-01,9.9981977424249262e+00,1.0000000000000000e+01,0,0,0
466,22,8.9761761939060880e-02,6.0962799183034592e-02,9.9994113008321328e+00,1.0000000000000000e+01,0,0,0
467,22,-1.0586456365590827e-01,1.5158058446759329e-02,9.9994281300195400e+00,1.0000000000000000e+01,0,0,0
